2017-01-12 15:36:44,930 [main] INFO  org.springframework.beans.factory.config.PropertyPlaceholderConfigurer(172){} - Loading properties file from URL [file:/D:/Develop/SourceCode/exam/target/classes/jdbc.properties]
2017-01-12 15:36:45,345 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/create-table.sql]
2017-01-12 15:36:45,354 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/create-table.sql] in 9 ms.
2017-01-12 15:36:45,355 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(431){} - Executing SQL script from class path resource [h2/import-data.sql]
2017-01-12 15:36:45,363 [main] INFO  org.springframework.jdbc.datasource.init.ScriptUtils(490){} - Executed SQL script from class path resource [h2/import-data.sql] in 8 ms.
2017-01-12 15:36:45,369 [main] INFO  com.geone.exam.svs.VehiclePassService(34){} - Service查询开始!
2017-01-12 15:36:45,392 [main] INFO  com.geone.exam.dao.VehiclePassDao(36){} - 采用H2 数据源!
2017-01-12 15:36:45,398 [main] INFO  com.geone.exam.svs.VehiclePassService(36){} - Service查询结束, 查询结果:1
2017-01-12 15:37:07,803 [main] INFO  org.springframework.context.support.ClassPathXmlApplicationContext(513){} - Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@790e38c7: startup date [Thu Jan 12 15:37:07 CST 2017]; root of context hierarchy
2017-01-12 15:37:07,866 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/app-ctx.xml]
2017-01-12 15:37:08,125 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/dbcp-context.xml]
2017-01-12 15:37:08,169 [main] INFO  org.springframework.beans.factory.xml.XmlBeanDefinitionReader(316){} - Loading XML bean definitions from class path resource [spring/h2-context.xml]
